Job Title,Institution,Is Fintech Job,financial,customer,manage,risk,technology,investment,market,bank,asset,data,capital,regulatory,business,service,lending,system,information,fintech,product,model,solution,credit,development,loan,security,analytic,process,firm,experience,operation,share,project,order,audit,api,account,ai,sales
Senior Staff  Enterprise Architecture,Charles Schwab,1,1,0,4,3,2,0,0,0,0,2,0,2,0,8,0,0,3,0,0,0,0,0,3,0,0,0,6,2,3,1,1,0,0,1,0,0,8,0
Software Development Engineer  Associate,Charles Schwab,1,0,0,2,0,1,0,0,0,0,1,0,0,5,2,0,1,1,0,5,1,7,0,5,0,0,0,7,2,9,0,1,0,0,0,0,0,10,0
Sr. Manager-Software Applications Engineering,Charles Schwab,1,2,0,8,1,6,0,0,0,0,0,0,0,7,0,0,0,2,0,2,0,2,0,6,0,0,0,2,2,7,1,1,4,0,0,1,0,14,0
Technical Director,Charles Schwab,1,0,0,0,0,8,1,0,0,0,1,0,0,9,6,0,0,1,0,1,0,3,0,4,0,0,1,3,2,6,0,1,0,0,0,1,0,8,0
Sr. Staff-Business Systems Analyst,Charles Schwab,1,0,0,4,3,3,0,1,0,0,1,0,1,7,0,0,1,1,0,0,2,4,0,2,0,0,1,10,2,3,1,1,6,0,1,0,0,13,0
Technical Managing Director of Desktop Security Engineering,Charles Schwab,1,0,0,7,0,0,0,0,0,1,2,0,0,1,2,0,0,1,0,1,0,2,0,3,0,7,0,2,3,8,2,3,2,0,1,1,1,12,0
Principal Architect - Security,Charles Schwab,1,2,0,2,1,8,1,1,0,1,1,0,0,11,0,0,1,1,0,2,3,0,0,4,0,25,0,4,7,5,0,1,1,0,0,0,1,13,0
Sr. Staff-Business Systems Analyst-Tech Governance,Charles Schwab,1,0,0,4,3,3,0,1,0,0,1,0,1,7,0,0,1,1,0,0,2,4,0,2,0,0,1,10,2,3,1,1,6,0,1,0,0,13,0
Staff  Java Development Engineer  (Spring & Cloud),Charles Schwab,1,0,1,0,0,1,0,0,0,0,0,0,0,3,3,0,2,1,0,3,1,7,0,6,0,0,0,5,2,8,0,1,0,0,0,0,0,11,0
Sr. Staff - Technical Writer,Charles Schwab,1,1,0,2,2,1,0,0,0,0,0,0,3,2,2,0,0,6,0,0,0,0,0,1,0,11,0,4,3,5,2,1,2,1,0,0,0,14,0
IVR Developer /  IVR Software Engineer,Charles Schwab,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,2,1,0,7,2,1,0,4,0,1,0,2,2,6,0,1,0,0,0,0,0,20,0
Sr. Staff - Security Engineer,Charles Schwab,1,0,2,6,2,1,0,0,0,0,1,0,0,4,4,0,2,1,0,3,0,2,0,2,0,7,0,1,2,5,1,1,0,0,0,0,0,11,0
Sr. Software Engineer,Charles Schwab,1,2,0,0,1,6,0,0,0,1,2,0,0,6,4,0,3,1,0,0,1,3,0,7,0,0,0,2,2,6,0,2,1,0,0,0,0,10,0
Mainframe Programmer,Charles Schwab,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,2,0,1,0,0,0,2,2,4,2,1,0,0,0,0,0,21,0
Scrum Master / Licensing Coordinator,Charles Schwab,1,1,1,6,0,1,0,0,0,0,0,0,0,5,1,0,0,4,0,3,0,2,0,10,0,0,0,8,2,3,0,1,4,0,0,1,0,9,0
Sr Production Support Engineer - Investment Management,Charles Schwab,1,2,1,8,0,0,5,2,0,1,3,0,0,4,2,0,4,2,0,2,0,5,0,5,0,0,1,3,2,3,1,1,1,1,0,0,1,9,0
Sr. Manager  Software Applications Development,Charles Schwab,1,1,0,4,0,13,0,0,0,1,1,0,0,10,4,0,1,1,0,0,0,2,0,4,0,0,1,4,2,9,0,1,2,0,0,1,1,11,0
Internal Audit Senior Manager  Learning,Charles Schwab,1,4,0,3,4,1,0,0,1,0,0,0,3,0,3,0,0,1,0,0,0,1,0,5,0,0,0,3,2,7,0,1,1,0,14,0,0,22,0
Internal Audit Senior Manager  Quality Assurance,Charles Schwab,1,3,0,5,4,0,0,0,1,0,0,0,6,0,3,0,0,1,0,0,0,0,0,1,0,0,1,4,3,4,0,1,2,0,16,0,2,9,0
Sr. Manager  Digital Product Owner  Digital Guidance and Planning,Charles Schwab,1,3,5,1,0,3,0,1,0,0,3,0,0,6,2,0,2,1,0,9,1,2,0,3,0,0,0,3,2,12,0,1,0,1,0,1,0,8,0
Sr. Product Manager  Digital Platform Solutions,Charles Schwab,1,5,0,4,0,4,0,2,0,0,1,0,0,4,5,0,0,1,0,4,0,3,0,1,0,0,0,1,3,8,0,1,0,0,0,0,0,3,1
Senior Project Manager / Change Management Lead,Charles Schwab,1,1,0,6,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,0,0,1,0,0,2,3,3,2,0,1,3,0,0,0,0,12,2
Global Forms Senior Specialist,Charles Schwab,1,0,0,6,0,2,0,1,0,0,0,0,0,5,4,0,0,1,0,7,0,0,0,2,0,0,1,3,3,5,1,1,5,0,0,0,1,11,0
Sr. Business Acceptance Process Consultant,Charles Schwab,1,1,0,2,0,0,0,0,1,0,0,0,0,9,6,0,0,3,0,3,0,0,0,1,0,0,0,3,2,3,0,1,6,0,0,0,0,12,2
Senior Divisional Managing Director  Relationship Management (Advisor Services),Charles Schwab,1,1,0,11,0,3,1,0,0,3,0,0,0,6,7,0,0,0,0,2,0,1,0,1,0,0,0,2,4,7,2,0,0,0,0,0,0,3,7
Client Relationship Manager- Atlanta  GA,Charles Schwab,1,2,1,3,0,0,1,0,1,0,0,0,0,6,7,1,0,1,0,1,1,1,0,3,0,1,0,3,4,6,2,1,0,0,1,0,2,9,1
Client Relationship Manager- Atlanta  GA,Charles Schwab,1,2,1,3,0,0,1,0,1,0,0,0,0,6,7,1,0,1,0,1,1,1,0,3,0,1,0,3,4,6,2,1,0,0,1,0,2,9,1
National Accounts Relationship Manager,Charles Schwab,1,2,1,2,0,3,0,0,0,1,0,0,0,3,7,0,0,1,0,2,0,1,0,1,0,0,0,2,2,7,1,1,0,0,0,0,0,9,6
Client Service Manager- Stock Plan Services Administration,Charles Schwab,1,4,0,2,1,1,0,0,0,0,0,0,0,1,4,0,4,1,0,0,0,6,0,1,0,0,0,2,2,7,0,1,1,1,0,0,2,9,1
Financial Services Professional - Stock Plan Services,Charles Schwab,1,3,0,0,0,0,0,1,0,0,0,0,0,2,7,0,0,2,0,1,0,3,0,1,0,0,0,1,2,6,0,1,0,1,0,0,0,12,0
Stock Plan Services- Financial Services Professional,Charles Schwab,1,3,0,0,0,0,0,1,0,0,0,0,0,2,7,0,0,2,0,1,0,3,0,1,0,0,0,1,2,6,0,1,0,1,0,0,0,12,0
Account Executive- Stock Plan Services Administration,Charles Schwab,1,4,0,2,1,1,0,0,0,0,0,0,0,1,4,0,4,1,0,0,0,6,0,1,0,0,0,2,2,7,0,1,1,1,0,0,2,9,1
Managing Director  CRE Finance,Charles Schwab,1,8,0,10,0,0,0,1,0,1,0,2,0,3,3,0,1,1,0,0,1,0,0,2,0,0,2,3,3,4,0,1,1,0,1,2,3,4,0
Sr. Manager  Treasury,Charles Schwab,1,1,0,6,3,0,1,0,8,0,1,1,0,1,3,1,2,1,0,2,0,1,9,1,0,0,1,2,4,1,2,1,5,0,0,2,1,10,0
Sr. Manager  Business Systems Analyst,Charles Schwab,1,3,1,4,1,2,0,0,0,0,1,0,1,11,1,0,4,1,0,0,3,1,0,1,0,0,0,6,3,3,1,1,2,0,0,2,0,11,0
Sr. Manager  Finance,Charles Schwab,1,6,0,1,0,0,1,0,0,0,4,0,0,9,1,0,0,1,0,1,1,0,0,1,0,0,2,1,2,3,1,1,2,0,0,0,1,9,0
Senior Team Manager SEC Reporting,Charles Schwab,1,11,0,2,0,0,0,0,1,0,0,0,5,3,1,0,0,1,0,0,0,0,0,1,0,0,1,4,2,6,0,1,3,0,5,0,5,8,0
Associate  Administrative Support,Charles Schwab,1,0,1,8,0,0,0,2,0,1,0,0,0,2,1,0,3,1,0,0,0,1,0,1,0,1,0,1,3,3,0,2,1,3,0,0,0,12,0
Administrative Assistant  Lone Tree  CO,Charles Schwab,1,0,1,7,5,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,1,1,0,1,0,0,0,3,3,3,0,1,1,0,0,0,0,16,0
Manager  Risk Management Testing Liaison,Charles Schwab,1,1,0,10,4,0,0,0,3,0,2,0,1,2,0,0,0,2,0,0,0,1,0,3,0,0,1,4,2,4,3,1,2,0,2,0,0,14,0
Client Banking Service Professional,Charles Schwab,1,1,0,2,0,1,1,0,4,0,0,0,0,1,5,0,0,1,0,1,0,2,0,2,0,0,0,1,1,5,0,1,0,1,0,0,2,9,0
Client Banking Service Professional,Charles Schwab,1,1,0,2,0,1,1,0,4,0,0,0,0,1,6,0,0,1,0,1,0,2,0,2,0,0,0,1,1,5,0,1,0,1,0,0,2,9,0
Client Banking Service Professional,Charles Schwab,1,1,0,2,0,1,1,0,4,0,0,0,0,1,6,0,0,1,0,1,0,2,0,2,0,0,0,1,1,5,0,1,0,1,0,0,2,9,0
Client Banking Service Professional,Charles Schwab,1,1,0,2,0,1,1,0,4,0,0,0,0,1,6,0,0,1,0,1,0,2,0,2,0,0,0,1,1,5,0,1,0,1,0,0,2,9,0
Sr. Manager  Client Experience Strategy,Charles Schwab,1,0,0,6,0,0,0,1,0,0,2,0,0,4,4,0,0,1,0,4,0,1,0,1,0,0,1,2,3,9,1,1,4,0,0,0,0,9,0
Manager- Strategy & Transformation  Technology,Charles Schwab,1,3,0,2,0,8,2,2,1,0,4,0,0,3,3,0,0,1,0,2,1,1,0,5,0,1,2,1,5,5,1,1,7,0,0,0,0,9,0
Manager  Investor Services Strategy,Charles Schwab,1,3,0,2,0,1,1,2,0,1,2,0,0,6,3,0,0,1,0,2,0,0,0,1,0,0,1,1,6,4,0,1,5,0,0,0,0,11,0
Senior Analyst  Strategic Planning and Impact,Charles Schwab,1,3,0,3,0,0,1,0,1,0,2,0,0,6,2,0,0,1,0,1,2,0,0,2,0,0,1,2,7,3,1,1,5,0,0,2,0,12,0
Sr. Manager  Investor Services Strategy,Charles Schwab,1,5,0,1,0,0,0,0,0,1,0,0,0,9,2,0,0,2,0,0,1,0,0,4,0,0,1,1,8,2,1,1,3,0,0,1,0,11,0
Sr. Product Manager  Knowledge Transformation,Charles Schwab,1,4,0,6,0,3,0,1,0,0,1,0,0,4,5,0,0,1,0,4,0,3,0,1,0,0,1,1,3,8,1,1,1,0,0,0,0,4,1
Associate Advice Service Professional,Charles Schwab,1,11,0,2,0,1,3,3,0,0,1,0,0,2,7,0,1,1,0,0,0,5,0,6,0,0,1,1,3,3,0,1,0,3,0,0,1,6,0
Manager: Corporate Compliance Program- Reporting and Governance Committee Support,Charles Schwab,1,2,0,6,7,0,0,0,0,0,0,0,1,3,1,0,1,5,0,0,0,1,0,1,0,0,1,4,4,4,2,1,0,0,1,0,0,14,0
Privacy Data Incident Manager,Charles Schwab,1,0,0,5,3,0,0,0,0,1,1,0,1,5,0,0,1,4,0,0,0,0,0,2,0,1,0,3,7,4,1,1,1,0,2,0,0,15,0
Schwab Charitable Managing Director,Charles Schwab,1,5,0,7,1,1,4,1,0,6,0,0,0,5,6,0,1,2,0,0,0,4,1,3,0,0,0,8,3,5,0,1,0,0,0,0,5,7,1
Sr Investment Advisory Compliance Manager,Charles Schwab,1,1,0,11,0,0,7,2,0,2,0,0,1,4,1,0,0,1,0,1,0,0,0,3,0,0,1,1,3,2,1,1,2,0,1,0,0,9,1
Bank Testing Manager - 2nd Line of Defense,Charles Schwab,1,0,0,3,1,0,0,0,0,0,0,0,7,3,0,1,1,1,0,2,0,3,0,2,0,0,0,1,4,7,0,1,0,0,0,0,0,14,0
Resolution Specialist  Partner Support,Charles Schwab,1,0,0,2,1,0,0,0,0,0,0,0,0,2,8,0,0,1,0,0,0,9,0,1,0,0,1,1,4,4,2,1,0,0,0,0,0,9,0
Regional Support Specialist  Advisor Services (DC Metro Region),Charles Schwab,1,2,0,4,0,0,2,0,0,0,0,0,0,1,8,0,0,1,0,2,0,0,0,1,0,0,0,2,3,2,3,1,0,0,0,0,0,4,3
Senior Relationship Specialist  Advisor Custody & Trading,Charles Schwab,1,1,0,5,0,4,0,0,0,1,0,0,0,4,9,0,0,2,0,2,0,1,0,1,0,0,0,2,5,3,2,1,0,1,0,0,0,5,0
Service Relationship Manager - Advisor Family Office,Charles Schwab,1,0,0,4,2,0,0,0,0,0,0,0,0,5,9,0,0,1,0,2,1,3,0,2,0,0,1,2,3,3,2,1,1,1,0,0,0,7,1
Schwab Intelligent Services - Financial Service Professional,Charles Schwab,1,11,1,3,0,4,2,3,0,1,1,0,0,3,8,0,1,1,0,0,0,6,0,5,0,0,1,2,2,4,0,1,0,4,0,0,2,7,0
Resolution Associate  Partner Support,Charles Schwab,1,1,0,1,0,0,0,0,0,0,0,0,0,3,13,0,0,1,0,0,0,10,0,2,0,0,0,1,3,3,2,1,0,0,0,0,0,9,0
Technical Client Service Specialist,Charles Schwab,1,0,0,7,0,0,1,0,0,0,2,0,0,1,3,0,1,2,0,2,0,1,0,2,0,0,0,1,4,9,1,1,2,0,0,0,0,11,0
Chat/Email Financial Services Professional,Charles Schwab,1,4,1,2,0,1,0,1,0,0,1,0,0,4,11,0,1,1,0,1,1,2,0,1,0,0,1,1,2,4,0,1,0,4,0,0,0,16,0
Service Relationship Manager - Advisor Family Office,Charles Schwab,1,0,0,4,2,0,0,0,0,0,0,0,0,5,9,0,0,1,0,2,1,3,0,2,0,0,1,2,3,3,2,1,1,1,0,0,0,7,1
Senior Relationship Specialist  Advisor Custody & Trading,Charles Schwab,1,1,0,5,0,4,0,0,0,1,0,0,0,4,9,0,0,2,0,2,0,1,0,1,0,0,0,2,5,3,2,1,0,1,0,0,0,5,0
Sr. Team Manager - Distributed Channels,Charles Schwab,1,2,0,5,0,3,0,3,0,0,0,0,0,2,5,0,0,1,0,9,0,1,0,2,0,0,1,1,3,10,0,1,1,0,0,0,0,5,0
Senior Manager  Digital Accelerator,Charles Schwab,1,1,3,3,0,2,0,5,0,0,2,0,0,5,3,0,1,1,0,12,2,1,0,3,0,0,3,1,2,13,0,1,2,0,0,2,0,6,0
Product Owner - Digital Account Open,Charles Schwab,1,1,0,9,0,2,0,1,0,1,0,0,0,4,2,0,0,1,0,5,0,3,0,2,0,0,2,2,6,5,0,1,2,1,0,0,0,8,0
Digital Guidance & Planning Managing Director,Charles Schwab,1,6,0,5,0,2,0,2,0,0,1,0,0,5,5,0,0,1,0,6,0,0,0,2,0,0,0,1,4,9,0,1,1,0,0,0,1,3,0
Managing Director  Digital Product Owner (ERN4),Charles Schwab,1,5,1,5,0,2,0,2,0,0,0,0,0,4,5,0,0,1,0,12,0,2,0,4,0,0,1,1,3,10,0,1,1,0,0,0,0,6,0
Sr. Team Manager - Conversational Platforms,Charles Schwab,1,3,1,4,0,1,0,2,0,0,0,0,0,3,2,0,0,1,0,6,0,1,0,2,0,0,1,2,3,10,0,1,0,0,0,1,1,10,0
Managing Director  Digital Advice,Charles Schwab,1,4,0,5,0,1,0,1,0,1,1,0,0,5,4,0,0,1,0,14,0,2,0,2,0,0,1,1,4,7,0,1,1,0,0,0,0,3,0
Managing Director  Digital Product Strategy  New Client Experience  Digital Accelerator,Charles Schwab,1,1,4,1,0,3,0,2,0,0,2,0,0,7,4,0,1,1,0,7,0,3,0,4,0,0,0,1,2,13,0,1,0,0,0,1,0,9,0
Managing Director  Digital Product Owner  New Client Experience,Charles Schwab,1,2,4,2,0,3,0,0,0,0,2,0,0,4,2,0,2,1,0,10,1,1,0,4,0,0,0,4,2,13,0,1,0,1,0,1,0,7,0
Data Center Facilities Manager,Charles Schwab,1,0,1,11,0,1,0,0,0,0,8,2,0,5,5,0,4,1,0,0,0,0,0,3,0,0,2,1,4,6,6,1,2,0,1,2,1,16,0
Regional Property Manager,Charles Schwab,1,3,0,14,1,1,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,1,0,2,0,0,1,2,2,3,3,1,8,1,0,2,0,16,0
Associate Financial Consultant - Houston  TX- (Memorial City),Charles Schwab,1,3,0,3,0,0,2,0,2,0,0,0,0,2,5,1,1,1,0,2,0,1,0,2,1,0,0,2,3,4,0,1,0,0,0,0,0,6,0
VP  Financial Consultant - Troy  MI,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
VP  Financial Consultant - Scarsdale  NY,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
VP  Financial Consultant - NYC (Upper E. Side),Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
VP  Financial Consultant - Paramus  NJ,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Financial Consultant Partner - Paramus  NJ,Charles Schwab,1,3,1,5,0,0,0,1,0,0,1,0,0,7,1,0,2,3,0,0,2,0,0,6,1,0,0,3,3,6,1,1,1,0,0,0,0,17,0
Associate Financial Consultant - Lone Tree  CO,Charles Schwab,1,3,0,1,0,1,1,0,2,0,0,0,0,3,5,1,1,1,0,2,0,1,0,2,1,0,0,2,3,4,0,1,0,0,0,0,0,7,0
Associate Financial Consultant  - Campbell  CA,Charles Schwab,1,3,0,3,0,0,2,0,2,0,0,0,0,2,5,1,1,1,0,2,0,1,0,2,1,0,0,2,3,4,0,1,0,0,0,0,0,6,0
Associate Financial Consultant - Sunnyvale  CA,Charles Schwab,1,3,0,3,0,0,2,0,2,0,0,0,0,2,5,1,1,1,0,2,0,1,0,2,1,0,0,2,3,4,0,1,0,0,0,0,0,6,0
VP  Financial Consultant - Naperville/Geneva,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Vice President  Financial Consultant - Sacramento  CA,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Vice President  Financial Consultant - Sacramento  CA,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Vice President  Financial Consultant - San Ramon  CA,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Vice President  Financial Consultant - Sunnyvale  CA,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Vice President  Financial Consultant - San Francisco  CA (Presidio Heights),Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Vice President  Financial Consultant - Corte Madera  CA,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Vice President  Financial Consultant - Santa Rosa  CA,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Vice President  Financial Consultant - Menlo Park  CA,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Vice President  Financial Consultant - Menlo Park  CA,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Vice President  Financial Consultant - San Francisco  CA (Post St.),Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
VP  Financial Consultant - Bridgewater  NJ,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Associate Financial Consultant - Seattle  WA,Charles Schwab,1,3,0,3,0,0,2,0,2,0,0,0,0,2,5,1,1,1,0,2,0,1,0,2,1,0,0,2,3,4,0,1,0,0,0,0,0,6,0
Associate Financial Consultant- Woodland Hills  CA,Charles Schwab,1,3,0,3,0,0,2,0,2,0,0,0,0,2,5,1,1,1,0,2,0,1,0,2,1,0,0,2,3,4,0,1,0,0,0,0,0,6,0
VP  Financial Consultant - Fairfield  CT,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,11,0
Associate Financial Consultant - Richmond  VA,Charles Schwab,1,3,0,3,0,0,2,0,2,0,0,0,0,2,5,1,1,1,0,2,0,1,0,2,1,0,0,2,3,4,0,1,0,0,0,0,0,6,0
VP  Financial Consultant - Novi  MI,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Associate Financial Consultant - St Paul,Charles Schwab,1,3,0,3,0,0,2,0,2,0,0,0,0,2,5,1,1,1,0,2,0,1,0,2,1,0,0,2,3,4,0,1,0,0,0,0,0,6,0
VP  Financial Consultant - Providence  RI,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
VP  Financial Consultant - Philadelphia  PA,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,5,0
Financial Consultant Partner - Towson  MD,Charles Schwab,1,3,1,5,0,0,0,1,0,0,1,0,0,7,1,0,2,3,0,0,2,0,0,6,1,0,0,3,3,6,1,1,1,0,0,0,0,17,0
VP  Financial Consultant - Greenville  SC,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
VP  Financial Consultant- Houston  TX- (Memorial City),Charles Schwab,1,4,0,5,0,0,2,2,3,2,0,0,0,0,5,2,1,2,0,5,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
VP  Financial Consultant - San Mateo  CA,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Vice President  Financial Consultant - Berkeley  CA,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Financial Consultant Partner - Corte Madera  CA,Charles Schwab,1,3,1,5,0,0,0,1,0,0,1,0,0,7,1,0,2,3,0,0,2,0,0,6,1,0,0,3,3,6,1,1,1,0,0,0,0,17,0
Financial Consultant Partner - San Mateo  CA,Charles Schwab,1,3,1,5,0,0,0,1,0,0,1,0,0,7,1,0,2,3,0,0,2,0,0,6,1,0,0,3,3,6,1,1,1,0,0,0,0,17,0
VP  Financial Consultant - Winnetka  IL,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
VP  Financial Consultant,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,7,0
VP  Financial Consultant - Mt. Kisco  NY,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Financial Consultant Partner - NYC  NY,Charles Schwab,1,3,1,5,0,0,0,1,0,0,1,0,0,7,1,0,2,3,0,0,2,0,0,6,1,0,0,3,3,6,1,1,1,0,0,0,0,17,0
Financial Consultant Partner - Princeton & Red Bank  NJ,Charles Schwab,1,3,1,5,0,0,0,1,1,0,1,0,0,7,1,0,2,3,0,0,2,0,0,6,1,0,0,3,3,6,1,1,1,0,0,0,0,17,0
Associate Financial Consultant - San Antonio  TX,Charles Schwab,1,3,0,3,0,0,2,0,2,0,0,0,0,2,5,1,1,1,0,2,0,1,0,2,1,0,0,2,3,4,0,1,0,0,0,0,0,6,0
VP  Financial Consultant- San Antonio  TX,Charles Schwab,1,4,0,5,0,0,2,2,3,2,0,0,0,0,5,2,1,2,0,5,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
VP  Financial Consultant- Coral Gables  FL,Charles Schwab,1,4,0,5,0,0,2,2,3,2,0,0,0,0,5,2,1,2,0,5,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Associate Financial Consultant - Morristown  NJ,Charles Schwab,1,3,0,3,0,0,2,0,2,0,0,0,0,2,5,1,1,1,0,2,0,1,0,2,1,0,0,2,3,4,0,1,0,0,0,0,0,6,0
VP  Financial Consultant- Chandler or Scottsdale  AZ,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,7,0
VP  Financial Consultant - Northbrook  IL,Charles Schwab,1,4,0,5,0,0,2,2,3,2,0,0,0,0,5,2,1,2,0,5,0,4,0,0,1,0,0,1,1,3,0,0,0,0,0,0,1,6,0
VP  Financial Consultant - Wayne  PA,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,5,0
Associate Financial Consultant - Potomac  MD,Charles Schwab,1,3,0,3,0,0,2,0,2,0,0,0,0,2,5,1,1,1,0,2,0,1,0,2,1,0,0,2,3,4,0,1,0,0,0,0,0,6,0
VP  Financial Consultant - Garden City  NY,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Vice President  Financial Consultant - San Francisco  CA (Post St.),Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
VP  Financial Consultant - Paramus  NJ,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
Vice President  Financial Consultant - San Francisco  CA (211 Main St.),Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,9,0
VP  Financial Consultant - NYC (Park Ave),Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
VP  Financial Consultant - Portland  ME,Charles Schwab,1,4,0,5,0,0,2,1,3,2,0,0,0,0,5,2,1,2,0,3,0,4,0,0,1,0,0,2,1,4,0,1,0,0,0,0,1,6,0
